datID sessionID task diff block trial bigL smallL resp rt
635 5 1 0 0 34 1 1 1 0.461
636 5 1 0 0 35 0 0 0 0.488
637 5 1 0 0 36 1 0 0 0.458
638 5 1 0 0 37 1 0 0 0.342
639 5 1 0 0 38 1 1 1 0.382
640 5 1 0 0 39 0 1 1 0.516
641 5 1 0 0 40 1 0 0 0.397
642 5 1 0 0 41 1 1 1 0.531
643 5 1 0 0 42 1 1 1 0.548
644 5 1 0 0 43 0 1 1 0.364
645 5 1 0 0 44 1 1 1 0.419
646 5 1 0 0 45 0 1 1 0.648
647 5 1 0 0 46 1 0 0 0.397
648 5 1 0 0 47 1 1 1 0.643
649 5 1 0 0 48 0 0 0 0.383
650 5 1 0 0 49 0 1 1 0.341
651 5 1 0 1 50 0 0 0 1.467
652 5 1 0 1 51 0 0 0 0.458
653 5 1 0 1 52 0 0 0 0.382
654 5 1 0 1 53 1 1 1 0.556
655 5 1 0 1 54 1 0 0 0.756
656 5 1 0 1 55 0 0 0 0.597
657 5 1 0 1 56 0 0 0 0.403
658 5 1 0 1 57 1 1 1 0.441
659 5 1 0 1 58 1 0 0 0.957
660 5 1 0 1 59 0 0 0 0.359
661 5 1 0 1 60 0 1 1 0.47
662 5 1 0 1 61 1 0 0 0.497
663 5 1 0 1 62 0 0 0 0.38
664 5 1 0 1 63 1 0 1 0.402
665 5 1 0 1 64 0 1 1 0.663
666 5 1 0 1 65 1 1 1 0.731
667 5 1 0 1 66 0 1 1 0.341
668 5 1 0 1 67 1 0 0 0.389
669 5 1 0 1 68 1 0 0 0.443
670 5 1 0 1 69 0 1 1 0.503
671 5 1 0 1 70 0 0 0 1.289
672 5 1 0 1 71 1 1 1 0.463
673 5 1 0 1 72 1 0 0 0.49
674 5 1 0 1 73 0 1 1 0.412
675 5 1 0 1 74 1 1 1 0.505
676 5 1 0 1 75 0 1 1 0.388
677 5 1 0 1 76 0 1 1 0.33
678 5 1 0 1 77 0 0 0 0.354
679 5 1 0 1 78 0 0 0 0.417
680 5 1 0 1 79 0 0 0 0.367
681 5 1 0 1 80 1 0 0 0.414
682 5 1 0 1 81 1 0 0 0.339
683 5 1 0 1 82 1 0 0 0.347
684 5 1 0 1 83 1 1 1 0.37
685 5 1 0 1 84 0 0 0 0.401
686 5 1 0 1 85 1 1 1 0.431
687 5 1 0 1 86 0 0 0 0.307
688 5 1 0 1 87 1 1 1 0.524
689 5 1 0 1 88 0 1 0 0.397
690 5 1 0 1 89 1 1 1 0.763
691 5 1 0 1 90 1 0 0 0.524
692 5 1 0 1 91 1 0 0 0.509
693 5 1 0 1 92 0 0 0 0.446
694 5 1 0 1 93 1 0 0 0.482
695 5 1 0 1 94 1 1 1 0.493
696 5 1 0 1 95 1 0 0 0.463
697 5 1 0 1 96 1 1 1 0.451
698 5 1 0 1 97 0 1 1 0.519
699 5 1 0 1 98 0 0 0 0.732
700 5 1 0 1 99 1 0 0 0.598
701 5 0 0 0 0 1 1 1 0.835
702 5 0 0 0 1 0 0 0 0.657
703 5 0 0 0 2 1 1 1 0.597
704 5 0 0 0 3 0 1 0 0.404
705 5 0 0 0 4 0 0 0 0.505
706 5 0 0 0 5 1 1 1 0.539
707 5 0 0 0 6 1 1 1 0.507
708 5 0 0 0 7 1 1 1 0.485
709 5 0 0 0 8 0 1 0 0.423
710 5 0 0 0 9 0 0 0 0.411
711 5 0 0 0 10 1 1 1 0.401
712 5 0 0 0 11 0 1 0 0.567
713 5 0 0 0 12 1 1 1 0.438
714 5 0 0 0 13 0 0 0 0.395
715 5 0 0 0 14 0 0 0 0.481
716 5 0 0 0 15 1 1 1 0.412
717 5 0 0 0 16 1 1 1 0.497
718 5 0 0 0 17 1 0 0 0.491
719 5 0 0 0 18 1 0 1 0.781
720 5 0 0 0 19 1 0 1 0.573
721 5 0 0 0 20 1 0 1 0.509
722 5 0 0 0 21 1 0 1 0.406
723 5 0 0 0 22 1 0 1 0.596
724 5 0 0 0 23 1 0 1 0.371
725 5 0 0 0 24 1 1 1 0.33
726 5 0 0 0 25 0 1 0 0.53
727 5 0 0 0 26 0 1 0 0.451
728 5 0 0 0 27 0 1 0 0.487
729 5 0 0 0 28 1 0 1 0.498
730 5 0 0 0 29 0 0 0 1.044
731 5 0 0 0 30 1 0 1 0.49
732 5 0 0 0 31 0 1 0 0.668
733 5 0 0 0 32 0 1 0 0.993
734 5 0 0 0 33 0 1 0 0.457
735 5 0 0 0 34 1 0 1 0.519
736 5 0 0 0 35 0 0 0 0.681
737 5 0 0 0 36 1 1 1 0.628
738 5 0 0 0 37 1 1 1 0.61
739 5 0 0 0 38 0 1 0 0.464
740 5 0 0 0 39 1 0 1 0.443
741 5 0 0 0 40 0 0 0 0.567
742 5 0 0 0 41 1 0 1 0.447
743 5 0 0 0 42 0 1 0 0.499
744 5 0 0 0 43 0 0 0 0.453
745 5 0 0 0 44 1 1 1 0.393
746 5 0 0 0 45 0 1 0 0.695
747 5 0 0 0 46 1 1 1 0.346
748 5 0 0 0 47 0 1 0 0.53
749 5 0 0 0 48 0 0 0 0.459
750 5 0 0 0 49 0 1 0 0.579
751 5 0 0 1 50 0 1 0 1.219
752 5 0 0 1 51 1 0 1 0.555
753 5 0 0 1 52 0 0 0 0.443
754 5 0 0 1 53 0 0 0 0.351
755 5 0 0 1 54 0 1 0 0.455
756 5 0 0 1 55 1 0 1 0.522
757 5 0 0 1 56 0 1 0 0.972
758 5 0 0 1 57 0 1 0 0.485
759 5 0 0 1 58 0 0 0 0.456
760 5 0 0 1 59 0 0 0 0.507
761 5 0 0 1 60 1 1 1 0.413
762 5 0 0 1 61 1 0 1 0.635
763 5 0 0 1 62 1 0 1 0.52
764 5 0 0 1 63 1 0 1 0.586
765 5 0 0 1 64 0 0 0 0.385
766 5 0 0 1 65 1 1 1 0.543
767 5 0 0 1 66 0 0 0 0.48
768 5 0 0 1 67 1 1 1 0.355
769 5 0 0 1 68 1 0 1 0.562
770 5 0 0 1 69 1 0 1 0.394
771 5 0 0 1 70 1 1 1 0.456
772 5 0 0 1 71 0 0 0 0.561
773 5 0 0 1 72 0 0 0 0.617
774 5 0 0 1 73 0 1 0 0.583
775 5 0 0 1 74 0 0 0 0.455
776 5 0 0 1 75 1 1 1 0.427
777 5 0 0 1 76 0 1 0 0.591
778 5 0 0 1 77 1 1 1 0.43
779 5 0 0 1 78 1 0 1 0.563
780 5 0 0 1 79 1 0 1 0.554
781 5 0 0 1 80 1 1 1 0.307
782 5 0 0 1 81 0 1 0 0.476
783 5 0 0 1 82 1 1 1 0.503
784 5 0 0 1 83 0 1 0 0.545
785 5 0 0 1 84 1 0 1 0.409
786 5 0 0 1 85 0 0 0 0.47
787 5 0 0 1 86 1 0 1 0.65
788 5 0 0 1 87 0 0 0 0.607
789 5 0 0 1 88 1 0 1 0.469
790 5 0 0 1 89 0 0 0 0.376
791 5 0 0 1 90 0 0 0 0.543
792 5 0 0 1 91 1 0 1 0.415
793 5 0 0 1 92 1 1 1 0.484
794 5 0 0 1 93 0 0 0 0.383
795 5 0 0 1 94 0 1 0 0.486
796 5 0 0 1 95 0 1 0 0.584
797 5 0 0 1 96 0 1 0 0.664
798 5 0 0 1 97 1 1 1 0.404
799 5 0 0 1 98 0 0 0 0.578
800 5 0 0 1 99 1 1 1 0.569
801 5 0 2 0 0 0 1 1 6.734
802 5 0 2 0 1 1 1 0 5.568
803 5 0 2 0 2 1 1 1 1.276
804 5 0 2 0 3 1 0 1 1.657
805 5 0 2 0 4 0 0 0 1.065
806 5 0 2 0 5 0 1 0 2.191
807 5 0 2 0 6 0 1 0 3.365
808 5 0 2 0 7 0 1 0 1.925
809 5 0 2 0 8 0 1 0 0.764
810 5 0 2 0 9 1 0 1 0.981
811 5 0 2 0 10 1 1 1 0.942
812 5 0 2 0 11 1 0 1 0.752
813 5 0 2 0 12 1 1 1 0.785
814 5 0 2 0 13 1 0 1 1.745
815 5 0 2 0 14 0 0 0 0.967
816 5 0 2 0 15 0 0 0 0.977
817 5 0 2 0 16 1 0 1 1.154
818 5 0 2 0 17 0 1 0 1.084
819 5 0 2 0 18 0 0 0 0.929
820 5 0 2 0 19 0 0 0 0.876
821 5 0 2 0 20 1 1 1 0.793
822 5 0 2 0 21 0 1 0 2.112
823 5 0 2 0 22 1 0 1 0.849
824 5 0 2 0 23 1 1 1 0.931
825 5 0 2 0 24 1 1 1 0.71
826 5 0 2 0 25 1 0 1 0.624
827 5 0 2 0 26 0 1 0 0.654
828 5 0 2 0 27 1 1 1 1.082
829 5 0 2 0 28 1 0 1 0.744
830 5 0 2 0 29 1 1 1 1.073
831 5 0 2 0 30 0 1 0 0.735
832 5 0 2 0 31 1 1 1 0.855
833 5 0 2 0 32 1 1 1 0.816
834 5 0 2 0 33 0 1 0 0.639
835 5 0 2 0 34 1 1 1 0.684
836 5 0 2 0 35 1 0 1 0.688
837 5 0 2 0 36 0 1 0 0.763
838 5 0 2 0 37 1 1 1 0.764
839 5 0 2 0 38 1 0 1 2.477
840 5 0 2 0 39 0 0 0 0.607
841 5 0 2 0 40 0 1 0 1.245
842 5 0 2 0 41 0 0 0 0.749
843 5 0 2 0 42 0 0 0 0.87
844 5 0 2 0 43 1 0 1 0.595
845 5 0 2 0 44 0 0 0 1.473
846 5 0 2 0 45 1 0 1 0.769
847 5 0 2 0 46 0 0 0 0.993
848 5 0 2 0 47 0 1 0 0.754
849 5 0 2 0 48 0 1 0 0.803
850 5 0 2 0 49 0 1 0 0.627
851 5 0 2 1 50 0 0 0 0.917
852 5 0 2 1 51 0 0 0 0.488
853 5 0 2 1 52 1 1 1 0.643
854 5 0 2 1 53 1 1 1 0.84
855 5 0 2 1 54 0 1 0 0.63
856 5 0 2 1 55 1 1 1 0.651
857 5 0 2 1 56 1 1 1 0.664
858 5 0 2 1 57 0 1 0 0.564
859 5 0 2 1 58 1 1 1 0.596
860 5 0 2 1 59 1 0 1 0.563
861 5 0 2 1 60 1 1 1 0.459
862 5 0 2 1 61 1 0 1 0.574
863 5 0 2 1 62 1 1 1 0.501
864 5 0 2 1 63 0 0 0 0.64
865 5 0 2 1 64 0 1 0 0.715
866 5 0 2 1 65 1 1 1 0.542
867 5 0 2 1 66 0 0 0 0.462
868 5 0 2 1 67 0 0 0 0.65
869 5 0 2 1 68 1 1 1 0.543
870 5 0 2 1 69 0 1 1 0.503
871 5 0 2 1 70 1 0 0 0.993
872 5 0 2 1 71 0 0 0 0.897
873 5 0 2 1 72 1 0 1 0.661
874 5 0 2 1 73 1 0 1 0.689
875 5 0 2 1 74 0 0 0 0.875
876 5 0 2 1 75 1 1 1 0.704
877 5 0 2 1 76 0 0 0 0.571
878 5 0 2 1 77 1 0 1 0.715
879 5 0 2 1 78 0 0 0 0.702
880 5 0 2 1 79 0 1 0 0.769
881 5 0 2 1 80 1 0 1 2.857
882 5 0 2 1 81 0 0 0 2.223
883 5 0 2 1 82 0 0 0 1.348
884 5 0 2 1 83 1 0 1 0.76
885 5 0 2 1 84 1 0 1 2.784
886 5 0 2 1 85 1 1 1 1.777
887 5 0 2 1 86 0 1 1 1.149
888 5 0 2 1 87 0 0 0 4.031
889 5 0 2 1 88 0 0 0 1.131
890 5 0 2 1 89 1 0 0 0.95
891 5 0 2 1 90 0 1 0 6.463
892 5 0 2 1 91 1 0 1 1.012
893 5 0 2 1 92 0 1 0 1.147
894 5 0 2 1 93 1 0 1 0.67
895 5 0 2 1 94 0 0 0 0.546
896 5 0 2 1 95 0 1 0 0.739
897 5 0 2 1 96 1 0 1 0.765
898 5 0 2 1 97 0 0 0 0.613
899 5 0 2 1 98 1 1 1 0.587
900 5 0 2 1 99 0 1 0 0.683
901 5 1 2 0 0 1 1 1 2.918
902 5 1 2 0 1 1 1 1 0.834
903 5 1 2 0 2 0 1 1 3.192
904 5 1 2 0 3 0 0 0 1.018
905 5 1 2 0 4 1 1 1 0.698
906 5 1 2 0 5 0 0 0 0.581
907 5 1 2 0 6 1 1 1 0.46
908 5 1 2 0 7 1 0 0 0.44
909 5 1 2 0 8 0 1 0 0.828
910 5 1 2 0 9 0 1 1 1.146
911 5 1 2 0 10 1 0 0 0.477
912 5 1 2 0 11 0 1 1 0.791
913 5 1 2 0 12 1 1 1 0.47
914 5 1 2 0 13 0 1 1 0.706
915 5 1 2 0 14 1 1 1 0.46
916 5 1 2 0 15 0 1 1 0.424
917 5 1 2 0 16 0 1 1 0.604
918 5 1 2 0 17 0 1 1 0.538
919 5 1 2 0 18 0 0 0 0.467
920 5 1 2 0 19 1 0 0 0.799
921 5 1 2 0 20 0 0 0 0.582
922 5 1 2 0 21 1 1 1 0.422
923 5 1 2 0 22 1 0 0 0.363
924 5 1 2 0 23 0 0 0 0.658
925 5 1 2 0 24 0 0 0 0.422
926 5 1 2 0 25 0 0 0 0.443
927 5 1 2 0 26 1 1 1 0.575
928 5 1 2 0 27 1 1 1 0.774
929 5 1 2 0 28 1 0 0 0.668
930 5 1 2 0 29 1 1 1 0.816
931 5 1 2 0 30 0 0 0 0.479
932 5 1 2 0 31 0 0 0 0.578
933 5 1 2 0 32 1 0 0 0.825
934 5 1 2 0 33 1 0 0 0.439
935 5 1 2 0 34 0 0 0 0.571
936 5 1 2 0 35 0 0 0 0.443
937 5 1 2 0 36 1 0 0 0.495
938 5 1 2 0 37 1 0 0 0.385
939 5 1 2 0 38 1 0 0 0.287
940 5 1 2 0 39 1 1 1 0.617
941 5 1 2 0 40 1 1 1 0.503
942 5 1 2 0 41 0 1 1 0.466
943 5 1 2 0 42 1 1 1 0.405
944 5 1 2 0 43 1 1 1 0.402
945 5 1 2 0 44 1 1 1 0.336
946 5 1 2 0 45 1 0 0 0.416
947 5 1 2 0 46 0 1 1 0.574
948 5 1 2 0 47 0 1 1 0.717
949 5 1 2 0 48 0 1 1 1
950 5 1 2 0 49 1 1 1 0.376
951 5 1 2 1 50 0 0 0 1.228
952 5 1 2 1 51 0 1 1 0.54
953 5 1 2 1 52 1 1 1 0.588
954 5 1 2 1 53 0 0 0 0.483
955 5 1 2 1 54 0 1 1 0.67
956 5 1 2 1 55 0 0 0 0.506
957 5 1 2 1 56 0 1 1 0.739
958 5 1 2 1 57 1 0 0 0.413
959 5 1 2 1 58 0 1 1 0.385
960 5 1 2 1 59 1 1 1 0.648
961 5 1 2 1 60 1 0 0 0.413
962 5 1 2 1 61 1 0 0 0.522
963 5 1 2 1 62 0 0 0 0.355
964 5 1 2 1 63 0 1 1 0.411
965 5 1 2 1 64 1 1 1 0.415
966 5 1 2 1 65 1 0 0 0.404
967 5 1 2 1 66 0 1 1 0.674
968 5 1 2 1 67 0 0 0 0.501
969 5 1 2 1 68 0 0 0 0.92
970 5 1 2 1 69 1 0 0 0.405
971 5 1 2 1 70 1 1 1 0.426
972 5 1 2 1 71 1 1 1 0.455
973 5 1 2 1 72 0 1 1 0.555
974 5 1 2 1 73 0 1 1 0.515
975 5 1 2 1 74 1 0 0 0.452
976 5 1 2 1 75 0 0 0 0.448
977 5 1 2 1 76 0 1 0 0.396
978 5 1 2 1 77 0 0 0 0.914
979 5 1 2 1 78 0 0 0 0.574
980 5 1 2 1 79 0 1 1 0.509
981 5 1 2 1 80 1 0 0 0.63
982 5 1 2 1 81 0 0 0 1.372
983 5 1 2 1 82 1 0 0 0.463
984 5 1 2 1 83 0 1 1 0.609
985 5 1 2 1 84 1 0 0 0.479
986 5 1 2 1 85 1 0 0 0.562
987 5 1 2 1 86 0 1 1 0.386
988 5 1 2 1 87 0 0 0 0.4
989 5 1 2 1 88 0 0 0 0.646
990 5 1 2 1 89 1 1 1 0.523
991 5 1 2 1 90 1 1 1 0.7
992 5 1 2 1 91 1 0 0 0.374
993 5 1 2 1 92 0 1 1 0.701
994 5 1 2 1 93 0 0 0 0.392
995 5 1 2 1 94 0 0 0 0.661
996 5 1 2 1 95 1 1 1 0.433
997 5 1 2 1 96 1 0 0 0.646
998 5 1 2 1 97 1 0 0 0.707
999 5 1 2 1 98 1 0 0 0.461
1000 5 1 2 1 99 1 1 1 0.377
1001 5 1 1 0 0 0 1 1 2.93
1002 5 1 1 0 1 0 1 1 0.917
1003 5 1 1 0 2 0 0 0 0.431
1004 5 1 1 0 3 0 0 0 0.532
1005 5 1 1 0 4 0 1 1 0.381
1006 5 1 1 0 5 1 0 1 0.531
1007 5 1 1 0 6 0 0 0 1.284
1008 5 1 1 0 7 1 1 1 0.362
1009 5 1 1 0 8 1 1 1 0.463
1010 5 1 1 0 9 1 1 1 0.411
1011 5 1 1 0 10 1 0 0 0.368
1012 5 1 1 0 11 1 1 1 0.559
1013 5 1 1 0 12 1 0 0 0.487
1014 5 1 1 0 13 1 1 1 0.281
1015 5 1 1 0 14 1 0 0 0.531
1016 5 1 1 0 15 0 0 0 0.548
1017 5 1 1 0 16 1 0 0 0.564
1018 5 1 1 0 17 0 1 1 0.396
1019 5 1 1 0 18 0 0 0 0.658
1020 5 1 1 0 19 1 0 0 0.406
1021 5 1 1 0 20 0 0 0 0.379
1022 5 1 1 0 21 1 1 1 0.338
1023 5 1 1 0 22 0 1 0 0.482
1024 5 1 1 0 23 1 0 0 2.189
1025 5 1 1 0 24 1 0 0 0.442
1026 5 1 1 0 25 0 0 0 0.462
1027 5 1 1 0 26 1 1 1 0.266
1028 5 1 1 0 27 0 0 0 0.3
1029 5 1 1 0 28 1 1 1 0.381
1030 5 1 1 0 29 0 1 1 0.46
1031 5 1 1 0 30 1 0 0 0.391
1032 5 1 1 0 31 0 0 1 0.477
1033 5 1 1 0 32 0 1 1 0.736
1034 5 1 1 0 33 1 1 1 0.338
1035 5 1 1 0 34 0 1 1 0.362
1036 5 1 1 0 35 1 1 1 0.313
1037 5 1 1 0 36 1 0 0 0.394
1038 5 1 1 0 37 1 0 0 0.464
1039 5 1 1 0 38 0 1 1 0.299
1040 5 1 1 0 39 0 1 1 0.804
1041 5 1 1 0 40 1 0 0 0.403
1042 5 1 1 0 41 0 1 1 0.361
1043 5 1 1 0 42 1 1 1 0.392
1044 5 1 1 0 43 0 0 0 0.406
1045 5 1 1 0 44 1 1 1 0.427
1046 5 1 1 0 45 0 0 0 0.432
1047 5 1 1 0 46 0 1 1 0.57
1048 5 1 1 0 47 0 1 1 0.41
1049 5 1 1 0 48 0 0 0 0.423
1050 5 1 1 0 49 0 1 1 0.396
1051 5 1 1 1 50 0 0 0 1.008
1052 5 1 1 1 51 1 1 1 0.312
1053 5 1 1 1 52 1 0 0 0.281
1054 5 1 1 1 53 0 0 1 0.291
1055 5 1 1 1 54 1 1 1 0.804
1056 5 1 1 1 55 1 0 0 0.276
1057 5 1 1 1 56 0 1 1 0.441
1058 5 1 1 1 57 0 1 1 0.589
1059 5 1 1 1 58 1 1 1 0.396
1060 5 1 1 1 59 1 0 0 0.474
1061 5 1 1 1 60 1 0 0 0.444
1062 5 1 1 1 61 1 1 1 0.353
1063 5 1 1 1 62 0 1 1 0.512
1064 5 1 1 1 63 1 0 0 0.426
1065 5 1 1 1 64 0 0 0 0.606
1066 5 1 1 1 65 0 1 1 0.284
1067 5 1 1 1 66 0 0 0 0.398
1068 5 1 1 1 67 0 0 0 0.388
1069 5 1 1 1 68 0 1 1 0.372
1070 5 1 1 1 69 0 1 1 0.627
1071 5 1 1 1 70 1 1 1 0.8
1072 5 1 1 1 71 1 1 1 0.48
1073 5 1 1 1 72 0 0 0 0.371
1074 5 1 1 1 73 0 1 1 0.458
1075 5 1 1 1 74 0 1 1 0.533
1076 5 1 1 1 75 1 0 0 0.51
1077 5 1 1 1 76 1 0 0 0.784
1078 5 1 1 1 77 1 1 1 0.488
1079 5 1 1 1 78 1 1 1 0.458
1080 5 1 1 1 79 0 0 0 0.557
1081 5 1 1 1 80 0 0 0 0.565
1082 5 1 1 1 81 0 1 1 0.315
1083 5 1 1 1 82 1 0 0 0.381
1084 5 1 1 1 83 1 0 0 0.695
1085 5 1 1 1 84 1 0 0 0.442
1086 5 1 1 1 85 1 1 1 0.446
1087 5 1 1 1 86 1 0 0 0.538
1088 5 1 1 1 87 0 0 0 0.522
1089 5 1 1 1 88 0 1 1 0.371
1090 5 1 1 1 89 1 0 0 0.594
1091 5 1 1 1 90 1 1 1 0.481
1092 5 1 1 1 91 1 1 1 0.452
1093 5 1 1 1 92 1 1 1 0.416
1094 5 1 1 1 93 0 0 0 0.413
1095 5 1 1 1 94 1 0 0 0.466
1096 5 1 1 1 95 0 0 0 0.502
1097 5 1 1 1 96 0 0 0 0.448
1098 5 1 1 1 97 1 1 1 0.468
1099 5 1 1 1 98 0 1 1 0.383
1100 5 1 1 1 99 0 0 0 0.414
1101 5 0 1 0 0 1 1 1 1.316
1102 5 0 1 0 1 0 0 0 0.497
1103 5 0 1 0 2 0 0 0 0.515
1104 5 0 1 0 3 0 0 0 0.437
1105 5 0 1 0 4 0 1 0 0.457
1106 5 0 1 0 5 1 1 1 0.509
1107 5 0 1 0 6 0 0 0 0.55
1108 5 0 1 0 7 0 0 0 0.559
1109 5 0 1 0 8 0 1 1 1.023
1110 5 0 1 0 9 0 1 0 1.246
1111 5 0 1 0 10 1 0 1 1.029
1112 5 0 1 0 11 0 0 0 0.386
1113 5 0 1 0 12 0 1 0 0.553
1114 5 0 1 0 13 0 1 0 0.457
1115 5 0 1 0 14 1 0 1 0.484
1116 5 0 1 0 15 1 1 1 0.511
1117 5 0 1 0 16 0 1 0 0.393
1118 5 0 1 0 17 0 0 0 0.414
1119 5 0 1 0 18 0 0 0 0.371
1120 5 0 1 0 19 1 0 1 0.521
1121 5 0 1 0 20 0 1 0 0.49
1122 5 0 1 0 21 0 0 0 0.38
1123 5 0 1 0 22 0 0 0 0.606
1124 5 0 1 0 23 0 1 1 0.733
1125 5 0 1 0 24 0 1 0 1.022
1126 5 0 1 0 25 1 0 1 0.709
1127 5 0 1 0 26 1 1 1 0.632
1128 5 0 1 0 27 0 1 0 0.413
1129 5 0 1 0 28 1 1 1 0.45
1130 5 0 1 0 29 0 0 0 0.694
1131 5 0 1 0 30 1 0 1 1.481
1132 5 0 1 0 31 0 1 0 0.704
1133 5 0 1 0 32 1 0 1 0.507
1134 5 0 1 0 33 1 0 1 0.725
1135 5 0 1 0 34 1 1 1 0.447
1136 5 0 1 0 35 1 1 1 0.459
1137 5 0 1 0 36 1 0 0 0.614
1138 5 0 1 0 37 1 1 1 0.732
1139 5 0 1 0 38 0 0 0 0.534
1140 5 0 1 0 39 0 1 0 0.527
1141 5 0 1 0 40 1 1 1 0.584
1142 5 0 1 0 41 1 1 1 0.439
1143 5 0 1 0 42 1 0 1 0.459
1144 5 0 1 0 43 0 1 0 0.431
1145 5 0 1 0 44 0 0 0 0.483
1146 5 0 1 0 45 0 0 0 0.433
1147 5 0 1 0 46 1 1 1 0.47
1148 5 0 1 0 47 0 0 0 0.545
1149 5 0 1 0 48 1 1 1 0.554
1150 5 0 1 0 49 1 1 1 0.482
1151 5 0 1 1 50 1 0 1 0.737
1152 5 0 1 1 51 0 1 0 0.539
1153 5 0 1 1 52 1 0 1 0.411
1154 5 0 1 1 53 1 1 1 0.489
1155 5 0 1 1 54 0 1 0 0.427
1156 5 0 1 1 55 0 0 0 0.399
1157 5 0 1 1 56 1 0 1 0.437
1158 5 0 1 1 57 0 1 0 0.585
1159 5 0 1 1 58 0 0 0 0.464
1160 5 0 1 1 59 1 1 1 0.403
1161 5 0 1 1 60 0 0 0 0.449
1162 5 0 1 1 61 1 1 1 0.458
1163 5 0 1 1 62 1 0 1 0.494
1164 5 0 1 1 63 0 1 0 0.487
1165 5 0 1 1 64 1 1 1 0.521
1166 5 0 1 1 65 1 0 1 1.002
1167 5 0 1 1 66 1 0 1 0.482
1168 5 0 1 1 67 0 0 0 0.461
1169 5 0 1 1 68 1 0 1 0.457
1170 5 0 1 1 69 0 0 0 0.42
1171 5 0 1 1 70 1 0 1 0.465
1172 5 0 1 1 71 0 1 0 0.685
1173 5 0 1 1 72 0 0 0 0.468
1174 5 0 1 1 73 1 0 1 0.448
1175 5 0 1 1 74 0 1 0 1.092
1176 5 0 1 1 75 1 0 1 0.376
1177 5 0 1 1 76 1 1 1 0.527
1178 5 0 1 1 77 1 0 1 0.44
1179 5 0 1 1 78 1 1 1 0.484
1180 5 0 1 1 79 0 1 0 0.455
1181 5 0 1 1 80 0 0 0 0.579
1182 5 0 1 1 81 1 1 1 0.362
1183 5 0 1 1 82 1 0 1 0.617
1184 5 0 1 1 83 0 1 0 0.407
1185 5 0 1 1 84 1 1 1 0.484
1186 5 0 1 1 85 0 0 0 0.487
1187 5 0 1 1 86 1 1 1 0.666
1188 5 0 1 1 87 1 0 1 0.729
1189 5 0 1 1 88 0 1 0 0.347
1190 5 0 1 1 89 1 0 1 0.603
1191 5 0 1 1 90 0 1 0 0.594
1192 5 0 1 1 91 0 1 0 0.528
1193 5 0 1 1 92 1 1 1 0.433
1194 5 0 1 1 93 1 1 1 0.39
1195 5 0 1 1 94 1 0 1 0.396
1196 5 0 1 1 95 0 0 0 0.386
1197 5 0 1 1 96 1 1 1 0.664
1198 5 0 1 1 97 0 1 0 0.988
1199 5 0 1 1 98 1 0 1 0.421
1200 5 0 1 1 99 0 0 0 0.746
1201 7 0 2 0 0 1 1 1 9.924
1202 7 0 2 0 1 1 0 1 6.684
1203 7 0 2 0 2 0 0 0 2.535
1204 7 0 2 0 3 1 0 1 3.04
1205 7 0 2 0 4 1 0 1 4.727
1206 7 0 2 0 5 1 0 1 1.989
1207 7 0 2 0 6 1 0 1 2.225
1208 7 0 2 0 7 0 1 0 4.766
1209 7 0 2 0 8 1 0 1 0.974
1210 7 0 2 0 9 0 0 0 1.823
1211 7 0 2 0 10 1 0 1 6.906
1212 7 0 2 0 11 1 0 1 2.59
1213 7 0 2 0 12 0 1 0 2.03
1214 7 0 2 0 13 1 1 1 2.809
1215 7 0 2 0 14 0 0 0 0.952
1216 7 0 2 0 15 1 1 1 1.778
1217 7 0 2 0 16 0 1 0 1.142
1218 7 0 2 0 17 0 0 0 1.376
1219 7 0 2 0 18 0 0 0 1.043
1220 7 0 2 0 19 0 0 0 0.913
1221 7 0 2 0 20 0 1 0 3.357
1222 7 0 2 0 21 1 0 1 2.353
1223 7 0 2 0 22 1 0 1 2.633
1224 7 0 2 0 23 1 1 1 2.35
1225 7 0 2 0 24 1 0 1 1.334
1226 7 0 2 0 25 1 1 1 1.985
1227 7 0 2 0 26 0 1 0 1.142
1228 7 0 2 0 27 1 0 1 1.273
1229 7 0 2 0 28 0 1 0 4.711
1230 7 0 2 0 29 0 1 0 1.392
1231 7 0 2 0 30 1 0 1 1.138
1232 7 0 2 0 31 1 0 1 1.053
1233 7 0 2 0 32 1 1 1 0.788
1234 7 0 2 0 33 0 1 0 0.828
1235 7 0 2 0 34 1 0 1 0.826
1236 7 0 2 0 35 1 0 1 0.728
1237 7 0 2 0 36 1 0 1 1.114
1238 7 0 2 0 37 1 0 1 3.264
1239 7 0 2 0 38 1 0 1 1.045
1240 7 0 2 0 39 0 0 0 2.099
1241 7 0 2 0 40 1 1 1 4.548
1242 7 0 2 0 41 1 1 1 0.756
1243 7 0 2 0 42 0 0 0 0.829
1244 7 0 2 0 43 0 1 0 1.836
1245 7 0 2 0 44 0 0 0 1.118
1246 7 0 2 0 45 1 1 1 2.249
1247 7 0 2 0 46 0 1 0 4.485
1248 7 0 2 0 47 1 0 1 1.104
1249 7 0 2 0 48 0 0 0 1.332
1250 7 0 2 0 49 0 1 0 1.833
1251 7 0 2 1 50 1 1 1 5.041
1253 8 0 0 0 0 1 0 1 2.877
1254 8 0 0 0 1 0 0 0 3.625
1255 8 0 0 0 2 1 1 1 0.483
1256 8 0 0 0 3 0 1 0 0.662
1257 8 0 0 0 4 1 0 1 1.97
1258 8 0 0 0 5 0 0 0 0.558
